Title,Image,fidogreentexthover_pcontainsclass_my1,my1_URL,fidobluetext_URL,fidobluetext,Number,Status,ZipCode,Description,btn_URL,btn,btn_URL2,btn3,btn4
"
Shaggy 
Male Dog 
",https://img-cdn.pawboost.com/1704924966/46708200-compress.jpg,"
Reported
3 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/V7MeIu2hG8ZWqCa392s0KnMiGokdCsX6/reunited-shaggy-miami-fl-33145,https://www.pawboost.com/landing/moderate/V7MeIu2hG8ZWqCa392s0KnMiGokdCsX6,"
Male Dog ",69876806,2,"Miami, FL 33145",Black Fluffy Mixed Dog goes by Shaggy. Goes by Shaggy! ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/693850046225228, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Shaggy%20was%20LOST%20on%20December%2031%2C%202023%20in%20Miami%2C%20FL%2033145%20near%20Calle%20Ocho%20%0A%0AMessage%20from%20Owner%3A%20Help%20us%20find%20Shaggy%21%20Black%20Fluffy%20Mixed%20Bred%20Dog%2C%20very%20friendly%20%20%0A%0ADescription%3A%20Black%20Fluffy%20Mixed%20Dog%20goes%20by%20Shaggy.%20Goes%20by%20Shaggy%21%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Shaggy%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69876806%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Unlnown 
Male Dog 
",https://img-cdn.pawboost.com/1704921830/18842937-compress.jpg,"
Reported
3 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/oYW-CwStmpRg02NvYe6i-XMbNUKRHT40/reunited-unlnown-miami-fl-33145,https://www.pawboost.com/landing/moderate/oYW-CwStmpRg02NvYe6i-XMbNUKRHT40,"
Male Dog ",69888489,2,"Miami, FL 33145",Appears to be a wolfhound or mixed breed. Smart and sweet. Can’t hold for long. ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/695406702736229, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%203%2C%202024%20in%20Miami%2C%20FL%2033145%20near%20Sw%2027%20ave%20and%2015%20street%2C%20miami%20Shenandoah%20%20%0A%0AMessage%20from%20Finder%3A%20Very%20sweet%20and%20smart%20boy%20found%20on%2027th%20Ave.%20and%20SW.%2016th%20St.%20he%20is%20skinny%20but%20appears%20to%20be%20someone%E2%80%99s%20pet.%20Thank%20you%20%0A%0ADescription%3A%20Appears%20to%20be%20a%20wolfhound%20or%20mixed%20breed.%20Smart%20and%20sweet.%20Can%E2%80%99t%20hold%20for%20long.%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69888489%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Butters 
Female Dog 
",https://img-cdn.pawboost.com/1704909439/90718730-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/p03oPj0UiC90vwdkV_zB9r4s78GrwnYr/reunited-butters-miami-fl-33145,https://www.pawboost.com/landing/moderate/p03oPj0UiC90vwdkV_zB9r4s78GrwnYr,"
Female Dog ",69910201,2,"Miami, FL 33145",Black and white mix,https://www.facebook.com/LostFoundPetsMiamiFL/posts/699333475676885, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Butters%20was%20LOST%20on%20January%2010%2C%202024%20in%20Miami%2C%20FL%2033145%20near%20CoralWay%20and%2037%20ave%20%0A%0AMessage%20from%20Owner%3A%20Please%20contact%20786%2F663%2F4865%20if%20seen%20%0A%0ADescription%3A%20Black%20and%20white%20mix%20%0A%0AFor%20more%20info%20or%20to%20contact%20Butters%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69910201%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Chimu 
Female Cat 
",https://img-cdn.pawboost.com/1704906679/82220824-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/M0polge0bBSjoBdheaP6aOZp_pOK2yyu/reunited-chimu-north-miami-fl-33161,https://www.pawboost.com/landing/moderate/M0polge0bBSjoBdheaP6aOZp_pOK2yyu,"
Female Cat ",69903330,2,"North Miami, FL 33161","long haired fluffy black tortoises cat, she is blind/hard of seeing. name is pronounced ""chee-moo""",https://www.facebook.com/LostFoundPetsMiamiFL/posts/697930739150492, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Chimu%20was%20LOST%20on%20January%208%2C%202024%20in%20North%20Miami%2C%20FL%2033161%20near%20Near%20NE%20127%20street%20%20%0A%0AMessage%20from%20Owner%3A%20My%20sweet%20blind%20cat%20Chimu%20is%20missing%2C%20she%20is%20very%20fluffy%20and%20skittish.%20She%20is%20very%20attached%20to%20my%20other%20cat.%20Chimu%20is%20sweet%20but%20will%20give%20love%20bites%20if%20you%20stop%20giving%20her%20attention.%20It%20was%20unlike%20her%20to%20escape%20and%20go%20so%20far.%20please%20help%20her%20come%20.%20Thank%20you%20so%20much.%20%20%0A%0ADescription%3A%20long%20haired%20fluffy%20black%20tortoises%20cat%2C%20she%20is%20blind%2Fhard%20of%20seeing.%20%20name%20is%20pronounced%20%22chee-moo%22%20%0A%0AFor%20more%20info%20or%20to%20contact%20Chimu%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69903330%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Unknown 
Male Dog 
",https://img-cdn.pawboost.com/1704854301/87851974-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/r6oamqW_FGiGrEaVipjdGHEdLT5GoJgN/reunited-unknown-homestead-fl-33030,https://www.pawboost.com/landing/moderate/r6oamqW_FGiGrEaVipjdGHEdLT5GoJgN,"
Male Dog ",69907020,2,"Homestead, FL 33030",Black and brown small dog,https://www.facebook.com/LostPetsHomesteadFL/posts/891037473029584, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%209%2C%202024%20in%20Homestead%2C%20FL%2033030%20near%20hmstd%2C%20FL%2C%20USA%20%0A%0ADescription%3A%20Black%20and%20brown%20small%20dog%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69907020%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Lucy 
Female Dog 
",https://img-cdn.pawboost.com/1704851018/50406494-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/R94a77aVh8z29DmFQjeyhHz29subqSpI/reunited-lucy-miami-fl-33196,https://www.pawboost.com/landing/moderate/R94a77aVh8z29DmFQjeyhHz29subqSpI,"
Female Dog ",69908108,2,"Miami, FL 33196",Soft coated wheaten terrier. She's shaved down. Not even a year old. ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698874209056145, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Lucy%20was%20LOST%20on%20January%209%2C%202024%20in%20Miami%2C%20FL%2033196%20near%20Near%20sw%20150%20ave%20Miami%20fl%20%20%0A%0ADescription%3A%20Soft%20coated%20wheaten%20terrier.%20She%27s%20shaved%20down.%20Not%20even%20a%20year%20old.%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Lucy%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69908108%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Lily 
Female Cat 
",https://img-cdn.pawboost.com/1704849350/83200457-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/JnOn2-pwcTVEQjTyqFMQiVGDJaa0e5NI/reunited-lily-olympia-heights-fl-33165,https://www.pawboost.com/landing/moderate/JnOn2-pwcTVEQjTyqFMQiVGDJaa0e5NI,"
Female Cat ",69902533,2,"Olympia Heights, FL 33165",White with brown spots and blue eyes,https://www.facebook.com/LostFoundPetsMiamiFL/posts/697807919162774, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Lily%20was%20LOST%20on%20January%207%2C%202024%20in%20Olympia%20Heights%2C%20FL%2033165%20near%20Sw%2089%20place%20and%2052%20street%20%0A%0AMessage%20from%20Owner%3A%20Please%20call%20if%20you%20find%20her.%20%20Thank%20you%21%20%0A%0ADescription%3A%20White%20with%20brown%20spots%20and%20blue%20eyes%20%0A%0AFor%20more%20info%20or%20to%20contact%20Lily%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69902533%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Mika 
Female Dog 
",https://img-cdn.pawboost.com/1704843639/94574056-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/ym2_Gvo58UH1q-OCxpCzJjiBeX1SzJ1I/reunited-mika-palmetto-bay-fl-33158,https://www.pawboost.com/landing/moderate/ym2_Gvo58UH1q-OCxpCzJjiBeX1SzJ1I,"
Female Dog ",69907253,2,"Palmetto Bay, FL 33158",Thank you very much all of you for all the help. We found her. ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698779505732282, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Mika%20was%20LOST%20on%20January%208%2C%202024%20in%20Palmetto%20Bay%2C%20FL%2033158%20near%20Near%20Sw%2084th%20Ct%20%0A%0ADescription%3A%206%20year%20old%2C%20gold%2C%20small%20pomeranian%20%0A%0AFor%20more%20info%20or%20to%20contact%20Mika%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69907253%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Male Dog 
",https://img-cdn.pawboost.com/1704841085/67032033-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/TNBbUHh8ekDK-SMiG6NGwNZoWh-Rx3Up/reunited-thispet-miami-fl-33183,https://www.pawboost.com/landing/moderate/TNBbUHh8ekDK-SMiG6NGwNZoWh-Rx3Up,"
Male Dog ",69907324,2,"Miami, FL 33183",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698788629064703, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%209%2C%202024%20in%20Miami%2C%20FL%2033183%20near%20Miccosukee%20Golf%20Course%20in%20Kendall%20%0A%0AMessage%20from%20Finder%3A%20Has%20a%20harness%20on%20and%20is%20an%20older%20boy.%20Found%20walking%20around%20the%20golf%20course.%20%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69907324%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Lola 
Female Dog 
",https://img-cdn.pawboost.com/1704832400/13772952-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/CsrHM8SOb4M-Gz4d17ZAnr-uCa_ZV6wg/reunited-lola-homestead-fl-33030,https://www.pawboost.com/landing/moderate/CsrHM8SOb4M-Gz4d17ZAnr-uCa_ZV6wg,"
Female Dog ",69903437,2,"Homestead, FL 33030",She was found safe and sound last night. Thank you so much for all your help in locating her. We are truly blessed. ,https://www.facebook.com/LostPetsHomesteadFL/posts/890049126461752, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Lola%20was%20LOST%20on%20January%208%2C%202024%20in%20Homestead%2C%20FL%2033030%20near%20Pioneer%20Village%20%0A%0ADescription%3A%20Black%20and%20white%20chihuahua%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Lola%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69903437%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Ru 
Female Dog 
",https://img-cdn.pawboost.com/1704819274/26733724-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/Fr7n9DdfYorNkV9-7G0fL_27lUZnHSlC/reunited-ru-north-miami-fl-33161,https://www.pawboost.com/landing/moderate/Fr7n9DdfYorNkV9-7G0fL_27lUZnHSlC,"
Female Dog ",69904203,2,"North Miami, FL 33161",Thanks for everyone’s comments and shares. Especially to Claudia who rescued Ru and treated her with kindness.,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698274825782750, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Ru%20was%20LOST%20on%20January%208%2C%202024%20in%20North%20Miami%2C%20FL%2033161%20near%20NE%20132nd%20St%20and%20NE%2011th%20Ave%20%20%0A%0AMessage%20from%20Owner%3A%20Please%20be%20on%20the%20lookout%20and%20spread%20the%20word.%20%0A%0ADescription%3A%20Black%20Poodle%20Mix%2C%20Deaf%0D%0AFor%20more%20info%20or%20to%20contact%20Ru%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69904203%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Serafina 
Female Dog 
",https://img-cdn.pawboost.com/1704803524/57756705-compress.jpg,"
Reported
3 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/vMKdRopX4Ao_fJFFqmYX0nGHWOta7dxD/reunited-serafina-miami-fl-33187,https://www.pawboost.com/landing/moderate/vMKdRopX4Ao_fJFFqmYX0nGHWOta7dxD,"
Female Dog ",69881919,2,"Miami, FL 33187",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/694565856153647, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Serafina%20was%20LOST%20on%20January%201%2C%202024%20in%20Miami%2C%20FL%2033187%20near%20Chrome%20Ave%20%20and%20SW%20150%20Street%20%20%20%0A%0ADescription%3A%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Serafina%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69881919%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Diana 
Female Dog 
",https://img-cdn.pawboost.com/1704786245/51453017-compress.jpg,"
Reported
3 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/kAhrnmmQHpbX_DCKPvixfFIDQlOVL5tr/reunited-diana-miami-fl-33182,https://www.pawboost.com/landing/moderate/kAhrnmmQHpbX_DCKPvixfFIDQlOVL5tr,"
Female Dog ",69882232,2,"Miami, FL 33182","My beloved dog is missing, and I’m desperately seeking help to bring her . She is a small, allergic dog currently under a treatment plan. If you have seen her or have any information, please call me immediately. Her well-being is crucial, especially due to her allergies. Your assistance in reuniting us would mean the world to me. Thank you.",https://www.facebook.com/LostFoundPetsMiamiFL/posts/694601836150049, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Diana%20was%20LOST%20on%20January%201%2C%202024%20in%20Miami%2C%20FL%2033182%20near%2012th%20st%20%20%0A%0AMessage%20from%20Owner%3A%20My%20beloved%20dog%20is%20missing%2C%20and%20I%E2%80%99m%20desperately%20seeking%20help%20to%20bring%20her%20.%20She%20is%20a%20small%2C%20allergic%20dog%20currently%20under%20a%20treatment%20plan.%20If%20you%20have%20seen%20her%20or%20have%20any%20information%2C%20please%20call%20me%20immediately.%20Her%20well-being%20is%20crucial%2C%20especially%20due%20to%20her%20allergies.%20Your%20assistance%20in%20reuniting%20us%20would%20mean%20the%20world%20to%20me.%20Thank%20you.%20%0A%0ADescription%3A%20My%20beloved%20dog%20is%20missing%2C%20and%20I%E2%80%99m%20desperately%20seeking%20help%20to%20bring%20her%20.%20She%20is%20a%20small%2C%20allergic%20dog%20currently%20under%20a%20treatment%20plan.%20If%20you%20have%20seen%20her%20or%20have%20any%20information%2C%20please%20call%20me%20immediately.%20Her%20well-being%20is%20crucial%2C%20especially%20due%20to%20her%20allergies.%20Your%20assistance%20in%20reuniting%20us%20would%20mean%20the%20world%20to%20me.%20Thank%20you.%20%0A%0AFor%20more%20info%20or%20to%20contact%20Diana%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69882232%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Nekko 
Male Cat 
",https://img-cdn.pawboost.com/1704783364/97188289-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/v5Sxmko9ugBYJPQxPUXIAe51lZvWPx7H/reunited-nekko-miami-fl-33176,https://www.pawboost.com/landing/moderate/v5Sxmko9ugBYJPQxPUXIAe51lZvWPx7H,"
Male Cat ",69900357,2,"Miami, FL 33176",My Baby is back home! Thank you all for helping,https://www.facebook.com/LostFoundPetsMiamiFL/posts/697372522539647, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Nekko%20was%20LOST%20on%20January%203%2C%202024%20in%20Miami%2C%20FL%2033176%20near%20Near%20SW%2088Th%20Street%20%0A%0AMessage%20from%20Owner%3A%20My%20baby%20is%20lost%20and%20needs%20he%E2%80%99s%20way%20back%20%20%21%21%21%20Please%20help%20him%20%0A%0ADescription%3A%2020%20pounds%208%20year%20old%20black%20cat%20%0A%0AFor%20more%20info%20or%20to%20contact%20Nekko%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69900357%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Female Dog 
",https://img-cdn.pawboost.com/1704780679/12872609-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/v4rBx5u99DZWbA3ExDnt-DGN8uL9nB3R/reunited-thispet-homestead-fl-33032,https://www.pawboost.com/landing/moderate/v4rBx5u99DZWbA3ExDnt-DGN8uL9nB3R,"
Female Dog ",69898256,2,"Homestead, FL 33032",,https://www.facebook.com/FloridaLostPets/posts/668273858836511, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%206%2C%202024%20in%20Homestead%2C%20FL%2033032%20near%20Near%20th%20ave%20old%20cutler%20rd.%20%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69898256%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Bruno 
Male Dog 
",https://img-cdn.pawboost.com/1704777245/71160104-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/0sxwySHiw9MzgE3Cr5ElwBHMDeEXrvcL/reunited-bruno-cutler-bay-fl-33157,https://www.pawboost.com/landing/moderate/0sxwySHiw9MzgE3Cr5ElwBHMDeEXrvcL,"
Male Dog ",69899210,2,"Cutler Bay, FL 33157",Frenchie Bruno ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/697220225888210, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Bruno%20was%20LOST%20on%20January%206%2C%202024%20in%20Cutler%20Bay%2C%20FL%2033157%20near%20Near%20SW%20198th%20St%2C%20Cutler%20Bay%2C%20FL%2033157%2C%20EE.%20UU.%20%0A%0ADescription%3A%20Frenchie%20Bruno%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Bruno%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69899210%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Unknown 
Male Dog 
",https://img-cdn.pawboost.com/1704766031/5071462-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/5lziMa9u2_YVDuBW_y7b1-C6RWIb_gFT/reunited-unknown-miami-fl-33175,https://www.pawboost.com/landing/moderate/5lziMa9u2_YVDuBW_y7b1-C6RWIb_gFT,"
Male Dog ",69900501,2,"Miami, FL 33175","Found this dog wandering about after my dog was barking at it by the window on the middle of the night. I can’t let him in, but I’m leaving him dog food by the front yard in case he get hungry. ",https://www.facebook.com/LostFoundPetsMiamiFL/posts/697428169200749, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%207%2C%202024%20in%20Miami%2C%20FL%2033175%20near%20Near%20SW%20132nd%20Place%20%0A%0ADescription%3A%20Found%20this%20dog%20wandering%20about%20after%20my%20dog%20was%20barking%20at%20it%20by%20the%20window%20on%20the%20middle%20of%20the%20night.%20I%20can%E2%80%99t%20let%20him%20in%2C%20but%20I%E2%80%99m%20leaving%20him%20dog%20food%20by%20the%20front%20yard%20in%20case%20he%20get%20hungry.%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69900501%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Female Dog 
",https://img-cdn.pawboost.com/1704764835/16546250-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/Yu-ftFrXWikNtlSLCS__Tai-JJF8Gi9y/reunited-thispet-miami-fl-33175,https://www.pawboost.com/landing/moderate/Yu-ftFrXWikNtlSLCS__Tai-JJF8Gi9y,"
Female Dog ",69905301,2,"Miami, FL 33175",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698350799108486, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%208%2C%202024%20in%20Miami%2C%20FL%2033175%20near%2018th%20street%20SW%20142and%20avenue%20%0A%0AMessage%20from%20Finder%3A%20This%20pet%20definitely%20has%20a%20.%20Please%20help%20her%20get%20back%20.%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69905301%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Scootie 
Female Dog 
",https://img-cdn.pawboost.com/1704753831/38812270-compress.jpg,"
Reported
4 months ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/qo5TzWhNfIoUlqD3grTJuunIKGywpj7g/reunited-scootie-miami-fl-33144,https://www.pawboost.com/landing/moderate/qo5TzWhNfIoUlqD3grTJuunIKGywpj7g,"
Female Dog ",69587881,2,"Miami, FL 33144",Black wiener dog,,,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Scootie%20was%20LOST%20on%20October%202%2C%202023%20in%20Miami%2C%20FL%2033144%20near%20Near%20belen%20%0A%0AMessage%20from%20Owner%3A%20%242%2C000%20reward%20if%20found%20%0A%0ADescription%3A%20Black%20wiener%20dog%20%0A%0AFor%20more%20info%20or%20to%20contact%20Scootie%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69587881%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Male Dog 
",https://img-cdn.pawboost.com/1704753008/3066773-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/nack702gxugCKrBJdkHUeMpyEZPKuhe1/reunited-thispet-miami-fl-33127,https://www.pawboost.com/landing/moderate/nack702gxugCKrBJdkHUeMpyEZPKuhe1,"
Male Dog ",69904712,2,"Miami, FL 33127",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698308575779375, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%208%2C%202024%20in%20Miami%2C%20FL%2033127%20near%20Design%20district%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69904712%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
